date,AXISBANK-SBIN,SBIN-UNIONBANK,BANKBARODA-INDIANB,FEDERALBNK-CUB,BANDHANBNK-CUB,BAJAJFINSV-CHOLAFIN,CHOLAFIN-MUTHOOTFIN,ICICIPRULI-LICI,ONGC-OIL,ONGC-COALINDIA,OIL-COALINDIA,IOC-HINDPETRO,IGL-ATGL,MGL-ATGL,NTPC-TATAPOWER,POWERGRID-TORNTPOWER,ADANIGREEN-ADANIENSOL,BALKRISIND-EXIDEIND,SUNPHARMA-LUPIN,TORNTPHARM-GLENMARK,ALKEM-GRANULES,ULTRACEMCO-JKCEMENT,TATASTEEL-JINDALSTEL,HINDUNILVR-DABUR,ITC-DABUR,GODREJPROP-LODHA,LT-NCC,IRB-NBCC,HAL-MAZDOCK,HAVELLS-CROMPTON,HAVELLS-BLUESTARCO,HAVELLS-KEI,VOLTAS-BLUESTARCO,POLYCAB-KEI,SRF-ATUL,HDFCAMC-KFINTECH
2023-10-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0849991446268916,0.0,0.0,0.0,0.0,0.5028997097888066,0.0,0.0,-30.425279574599244,0.0,0.0,0.0,0.0,0.0,84.2251906317806,20.28927720007573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.46650956041049,0.0
2023-10-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.484818977431615,0.0,0.0,0.0,0.0,2.6386332935003907,0.0,0.0,22.15621777583283,0.0,0.0,0.0,-0.049999999999954525,0.0,-3.332442736853409,1.465444475671461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.31134033522585,0.0
2023-10-31,0.0,0.0,0.0,-0.04999999999999982,0.0,0.0,0.0,0.0,0.0,-2.6207918668150114,0.0,0.0,0.0,0.0,-0.7701333788566558,0.0,0.0,32.446966451047956,0.0,0.0,0.0,122.69483346546804,0.0,12.454337224920437,6.9029291793761445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.220432714123035,0.0
2023-11-01,0.0,0.0,0.0,3.2928922721231118,0.0,0.0,0.0,0.0,0.0,4.714863591543889,0.0,-0.04999999999999982,0.0,0.0,1.0367001536412204,0.0,0.0,-9.239888170160611,0.0,0.0,0.0,-89.16383523386867,0.0,-28.148126201053856,-11.889676489471412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.885258106619858,0.0
2023-11-02,0.0,0.0,0.0,-0.4985165785975596,0.0,0.0,0.0,0.0,0.0,-2.350995196439527,0.0,-1.2417397230858995,0.0,0.0,4.820582892326087,0.0,0.0,25.833821072256796,0.0,0.0,0.0,-5.274643558397656,-0.04999999999999982,33.04632185659693,13.913928898331903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.86738486669447,0.0
2023-11-03,0.0,0.0,0.0,0.0056243064744592175,0.0,0.0,0.0,0.0,0.0,2.0590725801019687,0.0,-0.6252629313450342,0.0,0.0,-1.3149333105716607,0.0,0.0,-4.279625662392391,0.0,0.0,0.0,77.8659368254257,1.6861112944894212,-7.160548248785744,1.4838181307192713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.749056475865018,0.0
2023-11-06,0.0,0.0,0.0,-0.17218784676276755,0.0,0.0,0.0,0.0,0.0,1.3877831150671511,0.0,-1.6922655857759452,0.0,0.0,2.1809830288960654,0.0,0.0,21.840189526017184,0.0,0.0,0.0,499.09389481942253,1.8979614740313906,10.214885473705635,0.9191110486567595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0898375183958,0.0
2023-11-07,0.0,0.0,0.0,4.894375693525518,0.0,0.0,0.0,0.0,0.0,1.6589138645897492,0.0,-0.04999999999999999,0.0,0.0,-1.9806833532497876,0.0,0.0,18.436703943280193,0.0,0.0,0.0,-150.27734539563312,0.6330502047265725,-12.00610684213234,-2.0363888108210517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-08,0.0,0.0,0.0,-1.508281770144123,0.0,0.0,0.0,0.0,0.0,-0.28135724157633035,0.0,8.06446086515534,0.0,0.0,6.329199726860008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43338995905467925,-1.502671789440683,1.5036665729853667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-09,0.0,0.0,0.0,-6.998207199462428,0.0,0.0,0.0,0.0,0.0,-5.554795815002365,0.0,0.259837864984263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.496031798425534,14.838653760718898,-4.602191785766934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-10,0.0,0.0,0.0,4.7748453104324255,0.0,0.0,0.0,0.0,0.0,2.5572623544181567,0.0,4.705587201376514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.409240995279899,4.388584306229859,-0.48676770515595535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-12,0.0,0.0,0.0,-1.3582817701441172,0.0,0.0,0.0,0.0,0.0,-2.382352438015829,0.0,-0.05000000000000071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3605135215411792,1.2238939095861383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-13,0.0,0.0,0.0,1.8056243064744706,0.0,0.0,0.0,0.0,0.0,-9.927419359184283,0.0,-0.28352320825912614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04999999999999716,0.0,0.0,0.0,-12.917487808657825,-5.030868556282428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-15,-0.05000000000000071,0.0,0.0,-2.268046961690658,0.0,0.0,0.0,0.0,0.0,3.075905112841866,0.0,-1.326117368511106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.52013349378785,0.0,0.0,0.0,-22.672761933051333,-8.888959490922844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-16,13.928866268549768,0.0,0.0,-5.779573216638084,0.0,0.0,0.0,0.0,0.0,4.244230440241125,0.0,0.06991678026984971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.48084722382555,0.0,0.0,0.0,32.66568346420172,12.155120965142999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-17,15.209487083848174,0.0,0.0,-2.6041408850720984,0.0,-0.05000000000001137,0.0,0.0,0.0,-3.9635295123968035,0.0,2.4957930984796235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28.2454506321983,0.0,0.0,0.0,-1.4483345645212466,8.556595752361275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-20,0.0,0.0,0.0,-6.143479293256718,0.0,23.45545108849285,0.0,0.0,0.0,-0.8841626636996125,0.0,0.6316608078002872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-26.39920131937015,0.0,0.0,0.0,22.591221368426147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-21,0.0,0.0,0.0,-1.3381643659174074,0.0,-36.24493306474267,0.0,0.0,0.0,0.9843428308949171,0.0,-0.5319018581016621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.554749037959255,0.0,-0.049999999999954525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-22,0.0,0.0,0.0,2.597033157195199,0.0,1.2795651446600687,0.0,0.0,0.0,0.7184840429114558,0.0,-0.11117440275305057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.368874793848363,-0.05000000000001137,112.61534893243333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-23,0.0,0.0,0.0,5.919221003957915,0.0,-4.353710889642343,0.0,0.0,0.0,-1.6437328420213362,0.0,-4.607011263319961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.301875343585834,58.38581095862173,-166.03886660336866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-24,0.0,0.0,0.0,0.8423052509894831,0.0,-9.809315639429542,0.0,0.0,0.0,-1.7966969796569003,0.0,2.008545089302771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.990423611913002,111.1390834590515,17.083962889730174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-28,0.0,0.0,0.0,0.3452720937942786,0.0,-27.045303764961773,0.0,0.0,0.0,0.6727608080110201,0.0,-2.4439744601080804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.791760624020981,-71.78995437532194,0.7724169766315754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-29,0.0,0.0,0.0,0.6721878467627675,0.0,0.6134740599380848,0.0,0.0,0.0,-1.6207918668150114,0.0,-0.40506133868646543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.000199670157372,94.16274316717227,58.25195140819051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-30,0.0,0.0,0.0,-3.638164365917362,0.0,-17.08497109132111,0.0,0.0,0.0,1.5399322234584645,0.0,1.2050175765991185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34.395988963676245,-145.08548108281366,-52.407692995238904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-01,0.0,0.0,0.0,-1.0150801188858907,0.0,2.7975049476949607,0.0,0.0,0.0,-0.7138683951043561,0.0,0.5896362723257056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.280447883510533,122.73046674984244,76.36140857020655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-04,0.0,0.0,0.0,1.6029668428048467,-0.04999999999999716,4.106174253132281,0.0,0.0,0.0,2.8239147199628007,0.0,-6.241104096356523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.113448433248095,-2.3088787500719263,179.6888167048437,-0.04999999999999982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-05,-0.04999999999999716,0.0,0.0,-1.7810566380404964,-8.797787342972697,-11.607421779284891,0.0,0.0,0.0,-0.7348189774316154,0.0,0.055828251677894514,0.0,0.0,-0.05000000000000071,0.0,0.0,0.0,0.0,29.867537781740793,-42.02160495850694,-207.81921420297476,-1.149830122835965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-06,10.99716567137466,0.0,0.0,-1.8360939233814406,-0.25646998604202054,10.82865662991128,0.0,0.0,0.0,2.0341626636995898,0.0,-0.1787466819613428,0.0,0.0,17.107732559436673,0.0,0.0,0.0,-0.04999999999999716,63.60333371368256,-44.03105866651458,-112.66686263099837,0.8435380661461807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-07,-0.5266786554607279,0.0,0.0,-2.854727906205653,-5.125142391825648,-26.61336554047557,0.0,0.0,0.0,-3.7292081331849545,0.0,2.7414986727845445,0.0,0.0,25.290281509554873,0.0,0.0,0.0,2.9610513236995075,-3.8718268003904086,-113.32721120814949,89.5983988570697,1.3875280377931745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-08,-9.541497014123934,0.0,0.0,-1.310352212680158,-0.4992624476575429,28.509469300723822,0.0,0.0,0.0,-2.031515957088544,0.0,0.004820288385090521,0.0,0.0,2.128233156930378,0.0,0.0,0.0,-1.2294745536968321,6.672903463346756,28.1482072912504,61.02858392062444,1.1380953952766788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-11,17.46900798498109,0.0,0.0,-1.6263287318348318,-2.9726449511471174,9.348259801149538,0.0,0.0,0.0,-3.7341626636996352,0.0,4.308588851390155,0.0,0.0,-6.354016117541505,0.0,0.0,0.0,-7.393429765744031,19.88954661911407,-6.611542375093904,147.25579197336629,4.759923804746023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-12,-15.732409179331512,0.0,0.0,-3.9144930977521994,-2.408967426720551,0.6752847516723932,0.0,0.0,0.0,6.2935741265091565,0.0,0.8606485400629822,0.0,0.0,-0.7130001707125189,0.0,0.0,0.0,24.8257951362948,8.743115269302905,-1.1834263332002593,135.5575931981923,3.1865665008002058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-13,21.718423136064985,0.0,0.0,-2.1227748678963945,-8.078377384846704,21.265783762133537,0.0,0.0,0.0,-2.9859728893834188,0.0,-3.8604512518489713,0.0,0.0,3.850517056460262,0.0,0.0,0.0,-8.169290259506738,0.0,-144.2686453751494,0.0,1.385941417325384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-14,-4.775261491148058,0.0,0.0,-1.0804696169068961,-5.332349930210057,-3.3903002073346897,0.0,0.0,0.0,1.782669869040319,0.0,0.2159509290508339,0.0,0.0,3.1921998975724364,0.0,0.0,0.0,-1.6479500696683544,0.0,50.86716558347143,0.0,2.9883229984320536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-15,21.233488961208423,0.0,0.0,3.1340234808452863,-8.173382503489506,10.339328314955537,0.0,0.0,0.0,4.530362045136769,0.0,1.0587423775168219,0.0,0.0,11.093983199608601,0.0,0.0,0.0,-6.442194578947692,0.0,63.9035515000287,0.0,5.690476976383309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-18,9.892914178436627,0.0,0.0,-8.148207199462377,-11.802044671987346,11.097767128451551,0.0,0.0,0.0,-0.5866292031153932,0.0,2.089921084714362,0.0,0.0,-4.222066518715906,0.0,0.0,-0.04999999999999716,-4.984861887130705,0.0,39.273693625593296,0.0,-1.1906468535473635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-19,-1.703357310921433,0.0,0.0,5.403244484803309,11.210727315056715,18.45147801809395,0.0,0.0,0.0,-10.907622688808829,0.0,0.1430762608546985,0.0,0.0,6.536849991464464,0.0,0.0,16.95412007089999,10.029080253422876,0.0,-34.20828683339914,0.0,-0.7611673700758104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-20,-2.448954035407837,0.0,0.0,7.7555925693376935,30.32247696610716,0.0,0.0,0.0,0.0,13.40662749236925,0.0,0.451139249554771,0.0,0.0,7.752682328974814,0.0,0.0,-39.59130782441434,-8.599080684516139,0.0,-179.20685791793085,0.0,-1.6855983621873527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-21,13.779051868410036,0.0,0.0,11.40855941214259,13.001307119644935,0.0,0.0,0.0,0.0,0.0,0.0,0.6948948992262132,0.0,0.0,0.0,0.0,0.0,28.23857563131969,14.601156757834815,0.0,-5.549095166256848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-22,0.0,0.0,0.0,0.0,11.063962308077706,0.0,0.0,0.0,0.0,0.0,0.0,1.199233087008576,0.0,0.0,0.0,0.0,0.0,27.71228487373604,-6.757792349558599,0.0,36.27249283351466,0.0,0.0,-0.05000000000001137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2113490297165299,12.136005573472062,0.0,29.109487625479233,0.0,0.0,-2.1982651100315707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.14580459013564,-3.6708936035900024,0.0,-107.86065450008573,-0.049999999999954525,0.0,0.4885495789858396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.329851679284957,17.727359265897192,0.0,-60.35591916671456,30.920365283598585,0.0,16.866550909184753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.22419305265089,0.0,0.0,34.67813300062926,71.62975970661137,0.0,23.37963203843401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05000000000000071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.005206592848253,0.0,0.0,140.54025033365815,58.00611704546827,0.0,15.183310181837442,0.0,0.0,0.0,0.0,0.0,-0.05000000000001137,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.250180167195367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-51.44393290209632,0.0,0.0,55.20327250042874,360.71352251445023,0.0,26.524601004752355,0.0,0.0,0.0,0.0,0.0,27.337155481607397,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.301990392879105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-38.908240141800206,0.0,0.0,-83.71302216677077,-6.654328173326576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.50332635814857,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4943891557533675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-41.40858279173608,198.41383523386594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.358140086673984,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.93927590972649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.460111829839434,0.0,0.0,-28.791730125336016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807199200329933,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8965382641446924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30.215167744759356,0.0,0.0,-39.56747850054444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.52380726409774,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05000000000000071,0.0,0.0,0.0,0.0,0.0,57.16827663267577,0.0,0.0,57.75534420877966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.844463978743988,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09789654923980606,0.0,0.0,0.0,0.0,0.0,36.59183519716407,0.0,0.0,-8.029595833571875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.93422352576954,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6354293708053262,0.0,0.0,-0.04999999999999716,0.0,0.0,-6.955432609741138,0.0,-0.05000000000001137,146.29202608367268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.17004371872258,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.717002654430928,0.0,0.0,-0.12191668089275254,0.0,0.0,-28.7989134780521,0.0,-17.750798680629714,-12.063022166772043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.201772475880716,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.050000000000000044,0.0,2.115425066360757,0.0,0.0,1.5604001365700242,0.0,0.0,38.86359741257752,0.0,50.201319378933704,195.8231186676582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.436323892070277,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-16,0.0,0.0,0.0,0.0,0.0,-0.05000000000001137,-0.04999999999999716,0.0,0.0,-2.725746397329658,0.0,4.965950929050848,0.0,0.0,-0.9997003243537392,0.0,0.0,-31.067340788656338,0.0,2.4929155991451353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.650722292730222,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-17,0.0,0.0,0.0,0.0,0.0,-21.438528319669103,11.117223845736362,0.0,0.0,0.44785089160868097,0.0,0.7981375995411781,0.0,0.0,2.209883080109762,0.0,0.0,-28.985542082367147,0.0,-39.36117374934679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-18,0.0,0.0,0.0,0.0,0.0,-7.99602692960093,-16.742016384425256,0.0,0.0,-2.6549545305146296,0.0,-0.6526730755375922,0.0,0.0,-8.077933481284106,0.0,0.0,2.264307239704067,0.0,-16.061173749347518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-19,0.0,0.0,0.0,0.0,0.0,31.371465342567717,37.05518768870843,0.0,0.0,-3.228371652257664,0.0,0.8499562379126644,0.0,0.0,6.264783472748547,0.0,0.0,48.52831312355096,0.0,11.979848873038463,0.0,0.0,0.0,0.0,-0.04999999999999716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-20,0.0,0.0,0.0,0.0,0.0,-9.034139407219072,-1.4124317426959578,0.0,0.0,7.906786207881481,0.0,-2.2077344142240634,0.0,0.0,5.140566433359595,0.0,0.0,0.0,0.0,-63.49852399672932,0.0,0.0,0.0,0.0,-3.1400553838062706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-23,0.0,0.0,0.0,0.0,0.0,27.80871444726904,30.610557033853638,0.0,0.0,-0.6620796211036577,0.0,1.1809814189835492,0.0,0.0,-10.102749871965614,0.0,0.0,0.0,-0.04999999999999716,11.815202418845047,0.0,0.0,0.0,-0.05000000000001137,-5.704742070808038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-24,0.0,0.0,0.0,0.0,0.0,23.55192554896007,-10.673515498026518,0.0,0.0,-0.6064258734908776,0.0,0.4986197001438768,0.0,0.0,-2.4944327130779698,0.0,0.0,0.0,4.113075111044168,20.382982916563606,0.0,0.0,0.0,26.26502438268335,7.511737112565015,0.0,0.0,0.0,0.0,-0.05000000000001137,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-25,0.0,0.0,0.0,0.0,0.0,18.171388511920554,10.496190393209645,0.0,0.0,4.848031058803997,0.0,7.3849472702025984,0.0,0.0,-1.5863329350041795,0.0,0.0,0.0,13.771708347125141,51.229249862565666,0.0,0.0,0.0,17.358743904329458,3.4095657218586553,0.0,0.0,0.0,0.0,-14.825470443171753,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-29,0.0,0.0,0.0,0.0,0.0,18.508022971445314,-2.122583522404284,0.0,0.0,-9.189571889067878,0.0,0.0,0.0,0.0,-6.394882226547395,0.0,0.0,0.0,-8.39843587039752,59.73800993684884,0.0,0.0,0.0,-16.06044406705223,21.789317990197063,0.0,0.0,0.0,0.0,39.56356681112288,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-30,0.0,0.0,0.0,0.0,0.0,0.0,6.55209721743006,0.0,0.0,-1.5114018556885753,0.0,0.0,0.0,0.0,-10.464933310571666,0.0,0.0,-0.05000000000001137,19.186911817462487,-38.45267402421632,0.0,-0.0500000000001819,0.0,19.58157529186883,0.0,0.0,0.0,0.0,0.0,7.7797376876642375,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-31,0.0,0.0,0.0,0.0,0.0,0.0,29.8790374941769,0.0,0.0,-1.0478508916087037,0.0,0.0,0.0,0.0,-4.045099607361294,0.0,0.0,-50.25768099260199,-22.195150753269672,-30.622764472183235,0.0,93.41152120773404,0.0,-15.260444067052958,0.0,0.0,0.0,0.0,0.0,-35.640591136562534,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6056108442466552,0.0,0.0,0.0,0.0,4.871099948786252,0.0,0.0,-28.507153619852033,16.969645345300137,-14.545571990187,0.0,-259.1271077679012,0.0,-64.73317127285873,-0.04999999999999716,0.0,0.0,0.0,0.0,27.104485838105347,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4498198328047067,0.0,0.0,0.0,0.0,9.428900051213759,0.0,0.0,1.0181259547475747,-16.966373299665634,-20.612649752617926,0.0,192.6188140391896,0.0,37.397224028824894,13.776802693901516,0.0,0.0,0.0,0.0,16.761903632048643,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-05,0.0,0.0,0.0,-0.04999999999999982,0.0,0.0,0.0,0.0,0.0,8.099206422438897,0.0,0.0,0.0,0.0,-0.5317997610025031,0.0,0.0,-68.81951383255273,-0.13128704167718297,-115.04926199836473,0.0,-0.27899692488608707,0.0,16.356002660399554,9.70952493173752,0.0,0.0,0.0,0.0,4.694463978744295,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-06,0.0,0.0,0.0,-3.863009676349833,0.0,0.0,0.0,0.0,0.0,-6.300815029244234,0.0,0.0,0.0,0.0,2.424666552858355,0.0,0.0,-11.812284873735962,-8.659855351383953,27.376237177029452,0.0,38.33196158301507,0.0,0.9710617703271964,-7.059924221133031,0.0,0.0,0.0,0.0,-0.05000000000001137,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-07,0.0,0.0,0.0,-4.854727906205682,-0.04999999999999716,0.0,0.0,0.0,0.0,2.770633151302775,0.0,-0.05000000000000071,0.0,0.0,-5.319466484573411,0.0,0.0,-32.53872630924798,-10.097581912381656,-58.704011036323664,0.0,219.44509628636297,0.0,-14.266620363674065,-4.010282720407304,0.0,0.0,0.0,0.0,-4.615448583810576,0.0,0.0,0.0,0.0,0.0,0.0
